Unique Key,Created Date,Closed Date,Descriptor,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Address Type,City,Status,Resolution Action Updated Date,Community Board,Borough,Latitude,Longitude
38368655,02/02/2018 03:39:00 PM,02/26/2018 09:56:00 AM,Other Water Problem (Use Comments) (QZZ),10030.0,2698 FREDERICK DOUGLASS BOULEVARD,FREDERICK DOUGLASS BOULEVARD,W 143 ST,W 144 ST,ADDRESS,NEW YORK,Closed,02/26/2018 09:56:00 AM,10 MANHATTAN,MANHATTAN,40.82170599775753,-73.94272957353319
38364774,02/01/2018 02:14:00 PM,04/04/2018 12:00:00 AM,Cloudy Or Milky Water (QB1),11206.0,20 GRAHAM AVENUE,GRAHAM AVENUE,BROADWAY,DEBEVOISE ST,ADDRESS,BROOKLYN,Closed,04/04/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,40.701562861276116,-73.94224852591522
38361124,02/01/2018 08:47:00 PM,02/26/2018 09:55:00 AM,"Taste/Odor, Sewer (QA5)",10314.0,68 SHALE STREET,SHALE STREET,LEASON PL,NOME AVE,ADDRESS,STATEN ISLAND,Closed,02/26/2018 09:55:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.583575692739146,-74.15115660071652
38358910,02/01/2018 03:20:00 PM,04/04/2018 12:00:00 AM,Cloudy Or Milky Water (QB1),10014.0,38 MORTON STREET,MORTON STREET,BEDFORD ST,BEND,ADDRESS,NEW YORK,Closed,04/04/2018 12:00:00 AM,02 MANHATTAN,MANHATTAN,40.73086932348276,-74.00503333115961
38356308,01/31/2018 09:32:00 AM,04/04/2018 12:00:00 AM,"Taste/Odor, Chemical (QA2)",11385.0,1663 WOODBINE STREET,WOODBINE STREET,ST NICHOLAS AVE,CYPRESS AVE,ADDRESS,Ridgewood,Closed,04/04/2018 12:00:00 AM,05 QUEENS,QUEENS,40.700522951902094,-73.90885340689974
38354808,01/31/2018 03:29:00 PM,02/20/2018 11:16:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10025.0,140 WEST   92 STREET,WEST   92 STREET,COLUMBUS AVE,AMSTERDAM AVE,ADDRESS,NEW YORK,Closed,02/20/2018 11:16:00 AM,07 MANHATTAN,MANHATTAN,40.79081088425813,-73.97063232851177
38344696,01/30/2018 05:54:00 PM,04/04/2018 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11429.0,113-12 FRANCIS LEWIS BOULEVARD,FRANCIS LEWIS BOULEVARD,113 AVE,113 RD,ADDRESS,Queens Village,Closed,04/04/2018 12:00:00 AM,12 QUEENS,QUEENS,40.70259670063663,-73.74911065715784
38337076,01/29/2018 12:03:00 PM,02/20/2018 11:16:00 AM,Cloudy Or Milky Water (QB1),11206.0,626 PARK AVENUE,PARK AVENUE,NOSTRAND AVE,MARCY AVE,ADDRESS,BROOKLYN,Closed,02/20/2018 11:16:00 AM,03 BROOKLYN,BROOKLYN,40.69743871368688,-73.95082070074012
38336833,01/29/2018 04:02:00 PM,04/04/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11249.0,53 SOUTH   11 STREET,SOUTH   11 STREET,WYTHE AVE,BERRY ST,ADDRESS,BROOKLYN,Closed,04/04/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,40.7075836035846,-73.96682407976797
38335128,01/29/2018 09:16:00 PM,04/04/2018 12:00:00 AM,"Taste/Odor, Musty/Stale (QA4)",10014.0,344 WEST   14 STREET,WEST   14 STREET,8 AVE,9 AVE,ADDRESS,NEW YORK,Closed,04/04/2018 12:00:00 AM,02 MANHATTAN,MANHATTAN,40.740349743079356,-74.00396228243467
38333718,01/29/2018 10:52:00 AM,02/23/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10471.0,3 INDIAN ROAD,INDIAN ROAD,LIVINGSTON AVE,FIELDSTON RD,ADDRESS,BRONX,Closed,02/23/2018 12:00:00 AM,08 BRONX,BRONX,40.89568488897314,-73.90309869947077
38332512,01/29/2018 09:20:00 AM,02/20/2018 11:15:00 AM,Cloudy Or Milky Water (QB1),10314.0,4 STEERS STREET,STEERS STREET,COLONIAL AVE,FOREST HILL RD,ADDRESS,STATEN ISLAND,Closed,02/20/2018 11:15:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.59594981034218,-74.13989238754195
38332505,01/29/2018 09:10:00 AM,04/04/2018 12:00:00 AM,unknown odor/taste in drinking water (QA6),10029.0,340 EAST  105 STREET,EAST  105 STREET,2 AVE,1 AVE,ADDRESS,NEW YORK,Closed,04/04/2018 12:00:00 AM,11 MANHATTAN,MANHATTAN,40.789367066389225,-73.94157288744087
38328254,01/28/2018 12:31:00 PM,04/04/2018 12:00:00 AM,"Taste/Odor, Chemical (QA2)",10464.0,36 BAY STREET,BAY STREET,DEAD END,WILLIAM AVE,ADDRESS,BRONX,Closed,04/04/2018 12:00:00 AM,10 BRONX,BRONX,40.847189523899594,-73.79008081345417
38326208,01/28/2018 04:58:00 PM,02/20/2018 11:15:00 AM,Cloudy Or Milky Water (QB1),10039.0,2937 8 AVENUE,8 AVENUE,MACOMBS DAM BRDG PEDESTRIAN PATH,HARLEM RIVER DRIVE SERVICE RD W,ADDRESS,NEW YORK,Closed,02/20/2018 11:15:00 AM,10 MANHATTAN,MANHATTAN,40.829500767792894,-73.93703525936526
38322320,01/27/2018 02:48:00 PM,02/23/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11217.0,377 PACIFIC STREET,PACIFIC STREET,HOYT ST,BOND ST,ADDRESS,BROOKLYN,Closed,02/23/2018 12:00:00 AM,02 BROOKLYN,BROOKLYN,40.68655436906101,-73.98590522167694
38319992,01/27/2018 10:54:00 AM,02/12/2018 12:00:00 AM,"Taste/Odor, Chemical (QA2)",10027.0,100 MORNINGSIDE DRIVE,MORNINGSIDE DRIVE,W 120 ST,W 121 ST,ADDRESS,NEW YORK,Closed,02/12/2018 12:00:00 AM,09 MANHATTAN,MANHATTAN,40.80878477960485,-73.9575693764945
38305246,01/25/2018 09:53:00 AM,04/04/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10305.0,43 DELPHINE TERRACE,DELPHINE TERRACE,BEND,DEAD END,ADDRESS,STATEN ISLAND,Closed,04/04/2018 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.60293187652935,-74.08051943634447
38304622,01/25/2018 01:08:00 PM,02/20/2018 11:14:00 AM,"Taste/Odor, Chemical (QA2)",11208.0,202 FORBELL STREET,FORBELL STREET,LIBERTY AVE,GLENMORE AVE,ADDRESS,BROOKLYN,Closed,02/20/2018 11:14:00 AM,05 BROOKLYN,BROOKLYN,40.678218617272684,-73.86403063747154
38302886,01/25/2018 01:16:00 PM,02/23/2018 12:00:00 AM,"Taste/Odor, Chlorine (QA1)",11223.0,1601 WEST    2 STREET,WEST    2 STREET,AVENUE P,QUENTIN RD,ADDRESS,BROOKLYN,Closed,02/23/2018 12:00:00 AM,11 BROOKLYN,BROOKLYN,40.608172657306866,-73.97584839845902
38301579,01/25/2018 01:43:00 PM,02/20/2018 11:14:00 AM,Cloudy Or Milky Water (QB1),11229.0,2220 BURNETT STREET,BURNETT STREET,AVENUE U,AVENUE V,ADDRESS,BROOKLYN,Closed,02/20/2018 11:14:00 AM,15 BROOKLYN,BROOKLYN,40.602207707026366,-73.93302544077312
38301397,01/25/2018 11:03:00 PM,02/23/2018 12:00:00 AM,Cloudy Or Milky Water (QB1),11358.0,45-23 163 STREET,163 STREET,45 AVE,46 AVE,ADDRESS,Flushing,Closed,02/23/2018 12:00:00 AM,07 QUEENS,QUEENS,40.755517452232645,-73.80369225465789
38300156,01/25/2018 12:03:00 PM,04/04/2018 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11201.0,240 BALTIC STREET,BALTIC STREET,CLINTON ST,COURT ST,ADDRESS,BROOKLYN,Closed,04/04/2018 12:00:00 AM,06 BROOKLYN,BROOKLYN,40.686387690661796,-73.99495560360431
38293482,01/24/2018 11:15:00 PM,02/12/2018 12:00:00 AM,"Taste/Odor, Chemical (QA2)",10463.0,3136 GODWIN TERRACE,GODWIN TERRACE,NAPLES TER,W 232 ST,ADDRESS,BRONX,Closed,02/12/2018 12:00:00 AM,08 BRONX,BRONX,40.88005283155567,-73.90512125293155
38293453,01/24/2018 10:58:00 AM,02/23/2018 12:00:00 AM,"Taste/Odor, Musty/Stale (QA4)",11210.0,1067 EAST   40 STREET,EAST   40 STREET,AVENUE I,AVENUE J,ADDRESS,BROOKLYN,Closed,02/23/2018 12:00:00 AM,18 BROOKLYN,BROOKLYN,40.62910104898073,-73.93764223203547
38292802,01/24/2018 02:02:00 PM,02/23/2018 12:00:00 AM,Cloudy Or Milky Water (QB1),11224.0,4006 HIGHLAND AVENUE,HIGHLAND AVENUE,NEPTUNE AVE,LYME AVE,ADDRESS,BROOKLYN,Closed,02/23/2018 12:00:00 AM,13 BROOKLYN,BROOKLYN,40.57650817214543,-74.00790872547134
38283231,01/23/2018 08:10:00 PM,02/23/2018 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11361.0,41-30 CORPORAL KENNEDY STREET,CORPORAL KENNEDY STREET,LIRR PORT WASHINGTON LINE,42 AVE,ADDRESS,Bayside,Closed,02/23/2018 12:00:00 AM,11 QUEENS,QUEENS,40.76244828795342,-73.77533455293552
38274220,01/22/2018 04:53:00 PM,01/29/2018 12:00:00 AM,Cloudy Or Milky Water (QB1),10307.0,165 HECKER STREET,HECKER STREET,CRAIG AVE,LENHART ST,ADDRESS,STATEN ISLAND,Closed,01/29/2018 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,40.51586643819455,-74.23857176449498
38264184,01/20/2018 09:41:00 PM,04/04/2018 12:00:00 AM,Cloudy Or Milky Water (QB1),11416.0,97-39 88 STREET,88 STREET,97 AVE,101 AVE,ADDRESS,Ozone Park,Closed,04/04/2018 12:00:00 AM,09 QUEENS,QUEENS,40.68399060929722,-73.85266125697251
38243018,01/12/2018 01:07:00 PM,02/12/2018 12:00:00 AM,unknown odor/taste in drinking water (QA6),10459.0,920 WESTCHESTER AVENUE,WESTCHESTER AVENUE,ROGERS PL,INTERVALE AVE,ADDRESS,BRONX,Closed,02/12/2018 12:00:00 AM,02 BRONX,BRONX,40.82166935801957,-73.8977074207076
38241697,01/18/2018 02:25:00 PM,02/12/2018 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10128.0,200 EAST   87 STREET,EAST   87 STREET,3 AVE,2 AVE,ADDRESS,NEW YORK,Closed,02/12/2018 12:00:00 AM,08 MANHATTAN,MANHATTAN,40.77934858978226,-73.95316135414895
38229737,01/16/2018 02:27:00 PM,02/23/2018 12:00:00 AM,unknown odor/taste in drinking water (QA6),11106.0,33-47 9 STREET,9 STREET,33 RD,34 AVE,ADDRESS,Astoria,Closed,02/23/2018 12:00:00 AM,01 QUEENS,BRONX,40.76602169722709,-73.93891111692442
38223467,01/16/2018 11:02:00 AM,02/12/2018 12:00:00 AM,"Taste/Odor, Chemical (QA2)",10314.0,23 DOVETREE LANE,DOVETREE LANE,MONARCH CT,SWEETGUM LN,ADDRESS,STATEN ISLAND,Closed,02/12/2018 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.592131273785746,-74.15321032422321
38208857,01/14/2018 02:04:00 PM,02/12/2018 12:00:00 AM,unknown odor/taste in drinking water (QA6),10028.0,235 EAST   84 STREET,EAST   84 STREET,3 AVE,2 AVE,ADDRESS,NEW YORK,Closed,02/12/2018 12:00:00 AM,08 MANHATTAN,MANHATTAN,40.77714218409308,-73.9540619530958
38202261,01/13/2018 11:49:00 AM,02/12/2018 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10023.0,60 WEST   66 STREET,WEST   66 STREET,CENTRAL PARK W,COLUMBUS AVE,ADDRESS,NEW YORK,Closed,02/12/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,40.773090200763185,-73.98036297847072
38185529,01/11/2018 04:12:00 PM,02/12/2018 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11224.0,1718 MERMAID AVENUE,MERMAID AVENUE,W 17 ST,W 19 ST,ADDRESS,BROOKLYN,Closed,02/12/2018 12:00:00 AM,13 BROOKLYN,BROOKLYN,40.57659255350895,-73.98499608123564
38181156,01/10/2018 03:32:00 PM,02/12/2018 12:00:00 AM,Cloudy Or Milky Water (QB1),11212.0,7 HEGEMAN AVENUE,HEGEMAN AVENUE,HERZL ST,AMBOY ST,ADDRESS,BROOKLYN,Closed,02/12/2018 12:00:00 AM,16 BROOKLYN,BROOKLYN,40.65559058142622,-73.91186291184383
38175985,01/09/2018 02:33:00 PM,04/04/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10009.0,272 1 AVENUE,1 AVENUE,E 16 ST,E 17 ST,ADDRESS,NEW YORK,Closed,04/04/2018 12:00:00 AM,06 MANHATTAN,MANHATTAN,40.73266300958571,-73.9814537500014
38172135,01/10/2018 08:14:00 PM,02/12/2018 12:00:00 AM,"Taste/Odor, Sewer (QA5)",11418.0,127-03 JAMAICA AVENUE,JAMAICA AVENUE,127 ST,129 ST,ADDRESS,Richmond Hill,Closed,02/12/2018 12:00:00 AM,09 QUEENS,QUEENS,40.70143430756635,-73.8238389427857
38170248,01/09/2018 10:55:00 PM,02/12/2018 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10128.0,225 EAST   89 STREET,EAST   89 STREET,3 AVE,2 AVE,ADDRESS,NEW YORK,Closed,02/12/2018 12:00:00 AM,08 MANHATTAN,MANHATTAN,40.78045692256794,-73.9518498504107
38168743,01/09/2018 11:43:00 AM,02/23/2018 12:00:00 AM,"Taste/Odor, Sewer (QA5)",10025.0,711 AMSTERDAM AVENUE,AMSTERDAM AVENUE,W 94 ST,W 95 ST,ADDRESS,NEW YORK,Closed,02/23/2018 12:00:00 AM,07 MANHATTAN,MANHATTAN,40.79303148882421,-73.97109723139283
38167134,01/09/2018 08:23:00 PM,02/23/2018 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10019.0,300 WEST   55 STREET,WEST   55 STREET,8 AVE,9 AVE,ADDRESS,NEW YORK,Closed,02/23/2018 12:00:00 AM,04 MANHATTAN,MANHATTAN,40.76514203092833,-73.98425326980677
38161731,01/09/2018 01:53:00 AM,02/12/2018 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10468.0,2764 CRESTON AVENUE,CRESTON AVENUE,E 196 ST,E 197 ST,ADDRESS,BRONX,Closed,02/12/2018 12:00:00 AM,07 BRONX,BRONX,40.86958224000897,-73.89304183795436
38152921,01/08/2018 08:03:00 PM,02/12/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11206.0,127 HART STREET,HART STREET,MARCY AVE,TOMPKINS AVE,ADDRESS,BROOKLYN,Closed,02/12/2018 12:00:00 AM,03 BROOKLYN,BROOKLYN,40.69343220267178,-73.9465720671577
38128700,01/06/2018 03:31:00 AM,04/04/2018 12:00:00 AM,"Taste/Odor, Chemical (QA2)",10011.0,350 WEST   24 STREET,WEST   24 STREET,BEND,9 AVE,ADDRESS,NEW YORK,Closed,04/04/2018 12:00:00 AM,04 MANHATTAN,MANHATTAN,40.74682467606051,-74.00044751436617
38109995,01/04/2018 05:30:00 PM,02/23/2018 12:00:00 AM,"No Sampling Required, Requested Information (QG2)",11206.0,59 SCHOLES STREET,SCHOLES STREET,LORIMER ST,LEONARD ST,ADDRESS,BROOKLYN,Closed,02/23/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,40.708378002106855,-73.94776118766913
38109064,12/31/2017 10:57:00 AM,02/26/2018 09:54:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11234.0,1671 EAST   49 STREET,EAST   49 STREET,AVENUE M,AVENUE N,ADDRESS,BROOKLYN,Closed,02/26/2018 09:54:00 AM,18 BROOKLYN,BROOKLYN,40.62000191686803,-73.92799342021864
38105881,12/31/2017 04:03:00 PM,02/26/2018 09:55:00 AM,Cloudy Or Milky Water (QB1),10019.0,350 WEST   55 STREET,WEST   55 STREET,8 AVE,9 AVE,ADDRESS,NEW YORK,Closed,02/26/2018 09:55:00 AM,04 MANHATTAN,MANHATTAN,40.76602048235778,-73.98526747971567
38105614,01/02/2018 06:07:00 PM,02/26/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10304.0,85 DELAWARE STREET,DELAWARE STREET,DUTCHESS AVE,DALEMERE RD,ADDRESS,STATEN ISLAND,Closed,02/26/2018 12:00:00 AM,02 STATEN ISLAND,STATEN ISLAND,40.59547060342753,-74.10236014352013
38103339,01/03/2018 07:24:00 PM,02/26/2018 12:00:00 AM,"Taste/Odor, Sewer (QA5)",11230.0,1537 EAST    7 STREET,EAST    7 STREET,AVENUE N,AVENUE O,ADDRESS,BROOKLYN,Closed,02/26/2018 12:00:00 AM,12 BROOKLYN,BROOKLYN,40.61333890691021,-73.96700418324616
38071476,12/31/2017 10:23:00 AM,01/03/2018 09:38:00 AM,unknown odor/taste in drinking water (QA6),10006.0,71 BROADWAY,BROADWAY,EXCHANGE ALLY,RECTOR ST,ADDRESS,NEW YORK,Closed,01/03/2018 09:38:00 AM,01 MANHATTAN,MANHATTAN,40.7072940597528,-74.01209014995464
38060693,12/30/2017 11:37:00 AM,04/04/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10021.0,241 EAST   73 STREET,EAST   73 STREET,3 AVE,2 AVE,ADDRESS,NEW YORK,Closed,04/04/2018 12:00:00 AM,08 MANHATTAN,MANHATTAN,40.770026985681994,-73.95912842407199
38041123,12/28/2017 06:37:00 PM,02/23/2018 12:00:00 AM,"Taste/Odor, Chlorine (QA1)",11222.0,76 EAGLE STREET,EAGLE STREET,FRANKLIN ST,MANHATTAN AVE,ADDRESS,BROOKLYN,Closed,02/23/2018 12:00:00 AM,01 BROOKLYN,BROOKLYN,40.73490741502359,-73.95765250421974
38027223,12/27/2017 01:27:00 PM,02/26/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11213.0,925 PROSPECT PLACE,PROSPECT PLACE,NEW YORK AVE,BROOKLYN AVE,ADDRESS,BROOKLYN,Closed,02/26/2018 12:00:00 AM,08 BROOKLYN,BROOKLYN,40.67408669979394,-73.94583050391188
38025926,12/27/2017 09:50:00 AM,02/12/2018 12:00:00 AM,"Taste/Odor, Sewer (QA5)",11436.0,141-26 ROCKAWAY BOULEVARD,ROCKAWAY BOULEVARD,142 ST,142 ST,ADDRESS,Jamaica,Closed,02/12/2018 12:00:00 AM,12 QUEENS,QUEENS,40.674121196914776,-73.79882707185794
38024269,12/24/2017 01:50:00 AM,02/12/2018 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11697.0,21B HILLSIDE AVENUE,HILLSIDE AVENUE,BAYSIDE AVE,UNNAMED ST,ADDRESS,Breezy Point,Closed,02/12/2018 12:00:00 AM,14 QUEENS,QUEENS,40.56679919057681,-73.88680321592355
37968041,12/18/2017 11:29:00 AM,02/12/2018 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11378.0,55-66 61 STREET,61 STREET,55 DR,56 AVE,ADDRESS,Maspeth,Closed,02/12/2018 12:00:00 AM,05 QUEENS,QUEENS,40.725334633249616,-73.90426639670403
37958547,12/17/2017 07:19:00 PM,02/23/2018 12:00:00 AM,unknown odor/taste in drinking water (QA6),10302.0,234 SHARPE AVENUE,SHARPE AVENUE,CHARLES AVE,POST AVE,ADDRESS,STATEN ISLAND,Closed,02/23/2018 12:00:00 AM,01 STATEN ISLAND,STATEN ISLAND,40.634473540413374,-74.1371916932087
37919358,12/12/2017 02:11:00 PM,02/12/2018 12:00:00 AM,Cloudy Or Milky Water (QB1),10065.0,329 EAST   63 STREET,EAST   63 STREET,ED KOCH QUEENSBORO BRIDGE EXIT,1 AVE,ADDRESS,NEW YORK,Closed,02/12/2018 12:00:00 AM,08 MANHATTAN,MANHATTAN,40.76259221854835,-73.96126279290844
37907933,12/11/2017 05:53:00 AM,02/12/2018 12:00:00 AM,"Taste/Odor, Chlorine (QA1)",10312.0,572 CORYN COURT,CORYN COURT,DEAD END,ELTINGVILLE BLVD,ADDRESS,STATEN ISLAND,Closed,02/12/2018 12:00:00 AM,03 STATEN ISLAND,STATEN ISLAND,40.54513058598639,-74.16409475708686
37875628,12/07/2017 11:25:00 AM,02/23/2018 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10017.0,140 EAST   46 STREET,EAST   46 STREET,LEXINGTON AVE,3 AVE,ADDRESS,NEW YORK,Closed,02/23/2018 12:00:00 AM,06 MANHATTAN,MANHATTAN,40.75378235734571,-73.97371300321495
37868815,12/06/2017 02:12:00 PM,02/12/2018 12:00:00 AM,"Taste/Odor, Sewer (QA5)",10031.0,310 CONVENT AVENUE,CONVENT AVENUE,W 142 ST,W 143 ST,ADDRESS,NEW YORK,Closed,02/12/2018 12:00:00 AM,09 MANHATTAN,MANHATTAN,40.823108012299436,-73.94736400593808
37865482,12/06/2017 08:48:00 PM,02/12/2018 12:00:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",11238.0,598 BERGEN STREET,BERGEN STREET,CARLTON AVE,VANDERBILT AVE,ADDRESS,BROOKLYN,Closed,02/12/2018 12:00:00 AM,08 BROOKLYN,BROOKLYN,40.67975523249109,-73.96987363476113
37858835,12/05/2017 12:48:00 PM,12/06/2017 07:47:00 AM,unknown odor/taste in drinking water (QA6),10029.0,441 E 116 ST,E 116 ST,1 AVE,PLEASANT AVE,ADDRESS,NEW YORK,Closed,12/06/2017 07:47:00 AM,11 MANHATTAN,MANHATTAN,40.7954123581447,-73.93398678762051
37856618,12/05/2017 11:05:00 AM,12/06/2017 07:06:00 AM,"Taste/Odor, Sewer (QA5)",10031.0,310 CONVENT AVE,CONVENT AVE,W 142 ST,W 143 ST,ADDRESS,NEW YORK,Closed,12/06/2017 07:06:00 AM,09 MANHATTAN,MANHATTAN,40.823108012299436,-73.94736400593808
37855100,12/05/2017 10:46:00 AM,12/06/2017 09:13:00 AM,"Taste/Odor, Musty/Stale (QA4)",10032.0,639 W 173 ST,W 173 ST,BROADWAY,FT WASHINGTON AVE,ADDRESS,NEW YORK,Closed,12/06/2017 09:13:00 AM,12 MANHATTAN,MANHATTAN,40.84492732589037,-73.93943140241673
37842968,12/03/2017 09:06:00 AM,02/12/2018 12:00:00 AM,"Taste/Odor, Chlorine (QA1)",11226.0,65 LENOX ROAD,LENOX ROAD,FLATBUSH AVE,BEDFORD AVE,ADDRESS,BROOKLYN,Closed,02/12/2018 12:00:00 AM,14 BROOKLYN,BROOKLYN,40.65370611492281,-73.95745897906986
37806047,11/28/2017 02:20:00 PM,01/08/2018 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10006.0,21 WEST STREET,WEST STREET,BATTERY PL,MORRIS ST,ADDRESS,NEW YORK,Closed,01/08/2018 12:00:00 AM,01 MANHATTAN,MANHATTAN,40.70645092359342,-74.01611879382277
37602162,11/03/2017 04:00:00 PM,11/06/2017 07:02:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),10007.0,50 MURRAY STREET,MURRAY STREET,CHURCH ST,W BROADWAY,ADDRESS,NEW YORK,Closed,11/06/2017 07:02:00 AM,01 MANHATTAN,MANHATTAN,40.71411228877783,-74.00954829968863
37584012,11/01/2017 02:32:00 PM,01/08/2018 01:10:00 PM,unknown odor/taste in drinking water (QA6),11413.0,217-11 131 AVENUE,131 AVENUE,217 ST,218 ST,ADDRESS,Springfield Gardens,Closed,01/08/2018 01:10:00 PM,13 QUEENS,QUEENS,40.68335777856716,-73.75002313772671
37580858,11/01/2017 12:19:00 PM,12/29/2017 12:00:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",11357.0,149-48 24 ROAD,24 ROAD,WILLETS POINT BLVD,150 ST,ADDRESS,Whitestone,Closed,12/29/2017 12:00:00 AM,07 QUEENS,QUEENS,40.77655112759884,-73.81573300039256
37517251,10/25/2017 02:30:00 PM,11/07/2017 10:15:00 AM,"Oil, Grease In Water (QD1)",10005.0,20 PINE STREET,PINE STREET,NASSAU ST,WILLIAM ST,ADDRESS,NEW YORK,Closed,11/07/2017 10:15:00 AM,01 MANHATTAN,MANHATTAN,40.70754678278696,-74.00995132761139
37353073,10/04/2017 12:36:00 AM,11/28/2017 12:00:00 AM,"Taste/Odor, Sewer (QA5)",11385.0,1867 MADISON STREET,MADISON STREET,ONDERDONK AVE,WOODWARD AVE,ADDRESS,Ridgewood,Closed,11/28/2017 12:00:00 AM,05 QUEENS,QUEENS,40.70328094476872,-73.90484627503102
37153659,09/11/2017 11:20:00 AM,09/14/2017 12:00:00 AM,Clear Water With Other Particles (Use Comments) (QEZ),11362.0,57-44 263 STREET,263 STREET,57 AVE,DEAD END,ADDRESS,Little Neck,Closed,09/14/2017 12:00:00 AM,11 QUEENS,QUEENS,40.76288865245006,-73.72067238185295
37062751,08/29/2017 05:15:00 PM,11/15/2017 10:10:00 PM,"Taste/Odor, Chemical (QA2)",11436.0,116-41 147 STREET,147 STREET,116 AVE,FOCH BLVD,ADDRESS,Jamaica,Closed,11/15/2017 10:10:00 PM,12 QUEENS,QUEENS,40.68127417650167,-73.79421575687248
36952482,08/15/2017 12:25:00 PM,11/15/2017 09:45:00 PM,Clear Water With Other Particles (Use Comments) (QEZ),11413.0,122-38 BENTON STREET,BENTON STREET,122 AVE,DEAD END,ADDRESS,Springfield Gardens,Closed,11/15/2017 09:45:00 PM,12 QUEENS,QUEENS,40.68365780542669,-73.75682214155843
36797879,07/26/2017 03:56:00 PM,07/27/2017 08:38:00 AM,Defective Water Sampling Station (QSS),10038.0,175 WATER STREET,WATER STREET,FLETCHER ST,JOHN ST,ADDRESS,NEW YORK,Closed,07/27/2017 08:38:00 AM,01 MANHATTAN,MANHATTAN,40.70669896309399,-74.0052082400467
36741820,07/19/2017 01:57:00 PM,08/29/2017 12:00:00 AM,"Taste/Odor, Musty/Stale (QA4)",10030.0,259 WEST  139 STREET,WEST  139 STREET,ADAM CLAYTON POWELL JR BLVD,FREDERICK DOUGLASS BLVD,ADDRESS,NEW YORK,Closed,08/29/2017 12:00:00 AM,10 MANHATTAN,MANHATTAN,40.818794507055905,-73.94406523576525
36112267,05/05/2017 09:54:00 PM,05/08/2017 09:27:00 AM,"Cloudy Or Milky, Other (Use Comments) (QBZ)",10038.0,90 GOLD STREET,GOLD STREET,BEEKMAN ST,SPRUCE ST,ADDRESS,NEW YORK,Closed,05/08/2017 09:27:00 AM,01 MANHATTAN,MANHATTAN,40.71008329261251,-74.00433200407059
36004838,04/22/2017 09:51:00 AM,05/01/2017 09:12:00 AM,unknown odor/taste in drinking water (QA6),10013.0,39 WALKER STREET,WALKER STREET,CHURCH ST,BROADWAY,ADDRESS,NEW YORK,Closed,05/01/2017 09:12:00 AM,01 MANHATTAN,MANHATTAN,40.71918768456056,-74.00378064982209
35937219,04/13/2017 01:10:00 PM,05/01/2017 09:28:00 AM,"Taste/Odor, Bitter/Metallic (QA3)",10038.0,180 WATER STREET,WATER STREET,FLETCHER ST,JOHN ST,ADDRESS,NEW YORK,Closed,05/01/2017 09:28:00 AM,01 MANHATTAN,MANHATTAN,40.706786799744656,-74.00511446961036
35915631,04/10/2017 09:04:00 PM,04/19/2017 12:00:00 AM,"Oil, Grease In Water (QD1)",11412.0,104-11 185 STREET,185 STREET,104 AVE,LIBERTY AVE,ADDRESS,Saint Albans,Closed,04/19/2017 12:00:00 AM,12 QUEENS,QUEENS,40.70533688986087,-73.77197437949572
